data_type,pii_data_point,token,is_active,hash,created_by,modified_by
EMAIL,"vault:v1:i5ATZAFvo91lmA0C0Q3ZTA3Fce0MYGtg3k2ElxXQBMKMG97g7Tjq1O7rw+ZReWFEITOp",TKN_OI53ZZB9ZMCR_EMAIL,false,a07917eb99810d6aaf5b2ddfe1908744,user,user
MOBILE_NUMBER,"vault:v1:wh0ARxCWSS8o4iB6q3hnhwXTWJgRZfwgVbfMIx+PHVNY4HTwVto=",TKN_OI53ZZB9ZMCR_MOBILE_NUMBER,false,fc206f8bfc87e662dc434395372652a6,user,user
DATE_OF_BIRTH,"vault:v1:RedEAq3i+GIzcgsAd5fUPcPoou79l92gR1lIIDL4asu4XI0DoHI=",TKN_OI53ZZB9ZMCR_DATE_OF_BIRTH,false,6091678209ce76c7bbd2e73d6c4deb60,user,user
ADDRESS,"vault:v1:GavY52b6+FO4PFUTB+sTjz8muXUs4mCIt6uIRGT1JqV2uSA+dbl5nxZ0itn8T0Ur0JV8iMs7HMpMh7Wqgrnp7FwLxqMLagO+9r6gWLw9AArvxOuB",TKN_OI53ZZB9ZMCR_ADDRESS,false,a9428998c59efb4b331f96a5b2f86677,user,user
CITY,"vault:v1:Y8n0Prr9Gq3d9z408N9xnGVdLfs5HT5M8GnNhG/kkrQIKw==",TKN_OI53ZZB9ZMCR_CITY,false,dc18f70fc4db3022cba582cf196cb4bd,user,user
COUNTRY,"vault:v1:cM4QwykpIL8hJfycjL/5n4KLLe97JmexCNQ0laqMQefF",TKN_OI53ZZB9ZMCR_COUNTRY,false,53cac85ec3ded7526b501749b5d987cb,user,user
PASSPORT_NUMBER,"vault:v1:SFJPsLprEOrvVANl5jWNmJknrq4VbzGiXlIgscjSWrQWPRC7",TKN_OI53ZZB9ZMCR_PASSPORT_NUMBER,false,0666352a30696833a3cd6540a8078ea6,user,user
FIRST_NAME,"vault:v1:VFTmT0RV0YQXZ0rswkd1cc0dfXKjTBJUQCD0ic/Za7i6",TKN_T237Y6XXH0YH_FIRST_NAME,false,55e3caa17853b80be61e0172bbe52634,user,batch_job
LAST_NAME,"vault:v1:yj1qpf/KvEG3rVOZZoIip7J9uJ+h6fa+Q2EI5knOFg==",TKN_T237Y6XXH0YH_LAST_NAME,false,0e2d57a0f5038d238ae2a6929cd9139a,user,batch_job
EMAIL,"vault:v1:OQMBvTyJa1T1+hkP7miNbxCl/J9vQ7G6kFDBa5eDDttbAVSWlDsWUtQd2b9LAubMTA==",TKN_T237Y6XXH0YH_EMAIL,false,6b5b38bcdffd4e5187b502de7aa8fa22,user,batch_job
MOBILE_NUMBER,"vault:v1:dWnxcaeQgV+ga6vtRRH3qvV88Ba16W5maUydjNSx1inZ1AIXZxk=",TKN_T237Y6XXH0YH_MOBILE_NUMBER,false,87a2ea0172db936898b9553e273781dd,user,batch_job
DATE_OF_BIRTH,"vault:v1:X7PLJr3HIbhmi5k2mSwe+vNs1SnmYKDZ+PH7JDyxi87qaE6v/1Y=",TKN_T237Y6XXH0YH_DATE_OF_BIRTH,false,9d550805f54c8c2aab4cd5ce265b4078,user,batch_job
ADDRESS,"vault:v1:gl6oDx8fooS/n4BrFGb7jzDhGRJzB3nkjDcyX+Ob88eRmw7WzoElGJyD1y+wuNM6Vhwxir8BCx30kYFz28p+tO+md/PXcMkXzVPy0Jk1meTZKbURcK+h",TKN_T237Y6XXH0YH_ADDRESS,false,a1c0552c83102b77e6621f2f265a128e,user,batch_job
CITY,"vault:v1:y8HYsoqaP/jVfaGQ6G6gJT8sSmPE/EmdBpBFMfS3P3MnAwt0SZQ=",TKN_T237Y6XXH0YH_CITY,false,c83826f09479039738940a9fc87b02f0,user,batch_job
COUNTRY,"vault:v1:oh4jM/N02kePMN8xFsFeHpN5ZjtPrB0vQcYChKF51qIq",TKN_T237Y6XXH0YH_COUNTRY,false,0ac058ff73533f360612aa7a53df3c2a,user,batch_job
FIRST_NAME,"vault:v1:Na+Z/0TdZOSCxpgneDraKCDb9yf6uyVVAjl70CGh9A2a",TKN_W485JQQQ8SQU_FIRST_NAME,true,d17785296d4d9f9d18079332fbcc2c25,admin,batch_job
LAST_NAME,"vault:v1:aL+f788oo1BRpmPRl+E0qF0OZT+YQ30q1W9O6qU2getp",TKN_W485JQQQ8SQU_LAST_NAME,true,40ca3bbaff16beb4c9ad7117e9fe13b2,admin,batch_job
EMAIL,"vault:v1:rMj9PcT8TuuIH/H/B7A5iEJMRV52MdTiqrppFOZdl3WjccHJ6XeeAEFqXXe9LDUNsw==",TKN_W485JQQQ8SQU_EMAIL,true,7fb8b2fd582e0d8302222c3cc4c1ac15,admin,batch_job
MOBILE_NUMBER,"vault:v1:sYow8nvmI0sRhHmPI/KpcnwE0SGduZtdQrdnMQYFXfsjB89UvXI=",TKN_W485JQQQ8SQU_MOBILE_NUMBER,true,221b0a637066171142e425dc9ea99d03,admin,batch_job
DATE_OF_BIRTH,"vault:v1:S6PwfoU/39LrhGYhB2p8C3xecuD6HVmF24VyaPE9BUYvVdaH9BI=",TKN_W485JQQQ8SQU_DATE_OF_BIRTH,true,a69e50a5942dbd1d118a6af68bc6b78e,admin,batch_job
ADDRESS,"vault:v1:6hDmSwtb8yncbhxIZcd6Y2gwLWqoZYLlFqFEQzcpot2QDff/t73pIQNParzYIZGQdcv6pxBQLqIvnEFJT3iD4GfZjNwCGnRtMgvrGA==",TKN_W485JQQQ8SQU_ADDRESS,true,cf7ae84b280546d5b466d7ba252b9982,admin,batch_job
CITY,"vault:v1:jRfMj6XCgRAfQlY+HNoOTCAD1ybHfFGbp0Ejn/00M5Fa1GXf",TKN_W485JQQQ8SQU_CITY,true,267f30317f5e35e246059fa7b59deeec,admin,batch_job
COUNTRY,"vault:v1:2UBKiayGYbaH+/pOE4cAlcsVglmtFXRgb/gsiDgRAtOf",TKN_W485JQQQ8SQU_COUNTRY,true,9d685e520b33891e36350ad53dea6268,admin,batch_job
MIDDLE_NAME,"vault:v1:gH0U7CK/qeAbGc1f9xXCR0aOfpfcYo9sBBOTqmajww==",TKN_W485JQQQ8SQU_MIDDLE_NAME,true,230a1515c465c8dc2358de52b10c9620,admin,batch_job
FIRST_NAME,"vault:v1:R2kV3RDJ7OQGyAyyqdabY5OX1a0g6nj5E4YcLyclgA==",TKN_RJFWY26J9DHO_FIRST_NAME,false,b1f8e0668765c3fde3cb54e53aeadb06,api,admin
LAST_NAME,"vault:v1:KLUYi5C7RDcYS8d4s83JlBzaE/guZ0Tss6+FXMRhscfImg==",TKN_RJFWY26J9DHO_LAST_NAME,false,c5f5cb9ae929bf69afe58c1eea20b83a,api,admin
EMAIL,"vault:v1:55ivWZf0HCKH6MK/hOQZfXFcSxC3hcnz8NnLl7J9HjQTo7fCrp+yG4Mic10vpxJp",TKN_RJFWY26J9DHO_EMAIL,false,168034d7f498159d6b00725f2c20e13a,api,admin
MOBILE_NUMBER,"vault:v1:Iu3CEr8ftL/JZD9cPMseks82LY0DHFikv7drDftmP1e5RVr/Jfw=",TKN_RJFWY26J9DHO_MOBILE_NUMBER,false,a1003873a4f807cb7d6f6b5d0084ecdf,api,admin
DATE_OF_BIRTH,"vault:v1:TNfg/vWk3Jtu4ueSe/J8kE8aWWktO1YivQ5zQxaohMbncBD+3os=",TKN_RJFWY26J9DHO_DATE_OF_BIRTH,false,bf6f6adcb1d6561f2eb65c3d94d7e829,api,admin
ADDRESS,"vault:v1:apElJKljjfCn8TKuimG90trH33V+7GGugkMelJRWXPS4amzB/oO0OARn6xsIyR34v46UUHEwz94xsKGjlQPVaBhCbHUziqCzSw==",TKN_RJFWY26J9DHO_ADDRESS,false,2392828fabdf26bddae002ee86619658,api,admin
CITY,"vault:v1:QSY+bn3nAIvHJ5Z0TrbDYKjGt+5Q38XrNCOFImMTKWI=",TKN_RJFWY26J9DHO_CITY,false,1994a54caef2778ee8b3dbeb381f54de,api,admin
COUNTRY,"vault:v1:/AM4u1JMh7fzQJdNMUwagn0U1zoTdo23IA0eQhIzqzgr",TKN_RJFWY26J9DHO_COUNTRY,false,1f09b4706e60c41040448c32248d2754,api,admin
PAN_CARD,"vault:v1:YSS4QQvUWZrmpzzko/n3zg6yV3/hqcDMvvV9atp4lRG08bUI5QM=",TKN_RJFWY26J9DHO_PAN_CARD,false,956d5f2079556b1659e9773aeb82bfec,api,admin
FIRST_NAME,"vault:v1:Xm8s3tEMUai8w6Dgx795vdwJBcuzcDpyDkUTWbJUCkJc",TKN_CILH5M6J1OCK_FIRST_NAME,true,bbabb9e43dc82b29d14d588abd057fd1,admin,api
LAST_NAME,"vault:v1:DcR6h5fKVi9IlFAsTqOGXiVI+pwsUMDqRgv6oBE8mHPUPA==",TKN_CILH5M6J1OCK_LAST_NAME,true,7087da2ec7994a13734a1b38b8b45bc1,admin,api
EMAIL,"vault:v1:Y7sAjTmiAUMqaN9DOPEvjLR661mPzA1BWlKslCbl96rzHB+/LhSQRMlbnExSnrmOzzs/FQ==",TKN_CILH5M6J1OCK_EMAIL,true,75fd191f90c0bfc1c03b7cbdeff4dc34,admin,api
MOBILE_NUMBER,"vault:v1:oFJdoeI2m/RPxC2RhKN6mAohoB//j4zqJjKL4n5pli+n9PMYjfk=",TKN_CILH5M6J1OCK_MOBILE_NUMBER,true,ddc40fb958a70513b0b4e14825532f30,admin,api
DATE_OF_BIRTH,"vault:v1:NXNk0b99jJo9gUt9iWOQF4enfFTrT3ZZkhHx/s/6kgYsa95bwCE=",TKN_CILH5M6J1OCK_DATE_OF_BIRTH,true,2cd64e678fccc53dfb5673c581e1aa9e,admin,api
ADDRESS,"vault:v1:WT/M2bm9lZB1ytW/UiQALTIubqunqFzuQGByLdWUPIBUo6sbkyIlouc0i5XpIjtATA7i9sv3LlQCAjObulpEzrAJfbk/OHb71N9fn4C2Bw==",TKN_CILH5M6J1OCK_ADDRESS,true,e34aeee86501528dca7fcaaa3e26ef85,admin,api
CITY,"vault:v1:fKToWMVgQ+oh22Esur4UF+OTYRp5kgx8n1cwUKh9TBiQaQ==",TKN_CILH5M6J1OCK_CITY,true,025b8b95d148013b22fc6ba29bf176f2,admin,api
COUNTRY,"vault:v1:eD29XTICUUklsmHpvxwk0FCdd/t050czAB5KGI3fdrPC",TKN_CILH5M6J1OCK_COUNTRY,true,ef201da2b8f9dc2cb4f9424ab8acb2ea,admin,api
FIRST_NAME,"vault:v1:l0FZ4U8iqljvyBFtc+qFaP2w/QNwqTRuAm2LgrUAES5w8w==",TKN_O4FEHYJ9NDWQ_FIRST_NAME,false,f9947c53e766ccddd9e5a8d43dcc5a7e,batch_job,system
LAST_NAME,"vault:v1:OCGctMKA8iN/tGtr6dm0ihK4nkpk70u9Iv0kQElLtYqT+g==",TKN_O4FEHYJ9NDWQ_LAST_NAME,false,cbfcfb1d31e11d13e56610618f318f49,batch_job,system
EMAIL,"vault:v1:jGiye2RzCgiQqjBRSjIl0hxLpJ5qymCd+NeHWdDAGE0P/LKLKum8WC2BxrPoQQ/Vne3KBI0=",TKN_O4FEHYJ9NDWQ_EMAIL,false,78e6e0df0d082a3d0eae8276357ba15d,batch_job,system
MOBILE_NUMBER,"vault:v1:0oQ+DOzbYUUjjGE/2PDBJ6/SMtKDE9+TvdOWAK2bzvrZdlvU4JE=",TKN_O4FEHYJ9NDWQ_MOBILE_NUMBER,false,ac3f7f2a17f16b19cca18d5cf53ee07b,batch_job,system
DATE_OF_BIRTH,"vault:v1:vFqfvD+ch3TVTLCJP3yqSLOb+4EM5vSgRw2DHmy1/hBsIomBSIQ=",TKN_O4FEHYJ9NDWQ_DATE_OF_BIRTH,false,5cc4edc86cf34ac3105fbf11e77c3a42,batch_job,system
ADDRESS,"vault:v1:fgsPCnXDMLRbdQb9zjgFDjCCu1fUIt0AegYonHxT3yihEKA709T8g48Xwr/XD1AN0cgzVM4bqw6eCuWJHxzscHwg5ejTKIcKUeAo0RXYj411nQ==",TKN_O4FEHYJ9NDWQ_ADDRESS,false,e07f5bda8a6e6d485eb25846fb43f5ab,batch_job,system
CITY,"vault:v1:mXoPTKC/51q5KefvwUUG0nktKhgBPJxgeRFiQ6A77vRsYA==",TKN_O4FEHYJ9NDWQ_CITY,false,35b195a8a5b6b26ee6c971c186571194,batch_job,system
COUNTRY,"vault:v1:K2taMkA98Zz3+6VSGrl9uhNQ3/CPpxu6fIX6U0uvNFzi",TKN_O4FEHYJ9NDWQ_COUNTRY,false,afa5cb0e2b74e359fb0340c9902009e7,batch_job,system
FIRST_NAME,"vault:v1:s2705kkfcKVnaZtYzgtbiRkDg/uxbv+ZpOo2I47ChTyj",TKN_A3PULK4S8XUY_FIRST_NAME,true,d95cead8825935d3c786ec7adf1612cb,batch_job,api
LAST_NAME,"vault:v1:SlNbbcSv4fwSTI+i96L+/Hzm1thineNldGuDYkpLtuA4mQ==",TKN_A3PULK4S8XUY_LAST_NAME,true,4a785b088f8d2e113a2db58d654e837b,batch_job,api
EMAIL,"vault:v1:QuGmsBHglkg1ZMSUIPMW2p4BzgfMKdWHitzMgHbuNavgtIxuWdWdhFcIlw9bu9ad5Uk=",TKN_A3PULK4S8XUY_EMAIL,true,20239992351901d086a0454bfb5567db,batch_job,api
MOBILE_NUMBER,"vault:v1:YroKgxxo3J0sEWVVy4dyP03h4QYi2rLf2d3WAte5FofbCrq4koY=",TKN_A3PULK4S8XUY_MOBILE_NUMBER,true,315049f01d82423f36fe829527172b35,batch_job,api
DATE_OF_BIRTH,"vault:v1:d+THGkpVVwVcQwgLEgjN1NrpUeiF0GsTNE2C5oHmHQMTqaFaPv8=",TKN_A3PULK4S8XUY_DATE_OF_BIRTH,true,48cb24b3d30a2a077e761b6fc7c6b7f2,batch_job,api
ADDRESS,"vault:v1:LdwrTgKV1noE2r454GCEcK3PqrVDGibGynvzYu258T2CnNiqvCdKJWHuBpiZsmiS/kbCuC7lqPlKPvaRb7S8Krfn1Cjydwxy98ItZxxJ",TKN_A3PULK4S8XUY_ADDRESS,true,22205b97ab4d2a689a50623da6d819c7,batch_job,api
CITY,"vault:v1:Z1B12WhOcACd9+z1eg+3H9Jhxlo3zy5k4uiHEKZX9byr",TKN_A3PULK4S8XUY_CITY,true,c58823f0d9cd48fdc1a3329b329e3106,batch_job,api
COUNTRY,"vault:v1:DDZ0UieLxqHM29dXOZQZZMJktP1/NRLIUxJMCcgiJYWl",TKN_A3PULK4S8XUY_COUNTRY,true,c42f5874546c1d175845f6b0251879aa,batch_job,api
PAN_CARD,"vault:v1:9PYDaLqtrf/d5RyIaeoCa5fzyinBWGsOnhqnhGkL7PxJKBkYkDo=",TKN_A3PULK4S8XUY_PAN_CARD,true,ef6f07ba1c7c6487edce5e7e2c972b5c,batch_job,api
PASSPORT_NUMBER,"vault:v1:NFpY91xo68Ax5hZlIyK6XrF+p28gpNbNEQt+9eg8H1kjH3Ur",TKN_A3PULK4S8XUY_PASSPORT_NUMBER,true,f1be15f25b085869ab0ff8f7656a2cf4,batch_job,api
FIRST_NAME,"vault:v1:dzfXnKOKGTba9aqHclWBUkoSYZjrGMsGfP7gxb+3i7RF",TKN_VQQUWET941E2_FIRST_NAME,false,637f2baa45aad1fa2d9701adc0f923b5,user,admin
LAST_NAME,"vault:v1:SybxwT3Sn4zvEPq4NMpfD36TszWfB8aorsrc6yu4N5A+8A==",TKN_VQQUWET941E2_LAST_NAME,false,cae1746180e9d540af91b2e0117e82e8,user,admin
EMAIL,"vault:v1:5PfPemWHvkdGsXMMZCyCdJvYo+Bo220x5mpYLF2b+3T0q4Fn5dcsGjx/9Lt5CCQyU5h62A==",TKN_VQQUWET941E2_EMAIL,false,1835b626cdfc835f3fa14655eeb969ab,user,admin
MOBILE_NUMBER,"vault:v1:15xPZVxiWcMbAScBgIpYdJY7Y2akJuegASC0Md5r0/l3gMsXQ18=",TKN_VQQUWET941E2_MOBILE_NUMBER,false,148938652fe92f456b835b15a2497ffe,user,admin
DATE_OF_BIRTH,"vault:v1:D0afSznx7paFcyaPNYkuqkPjlWBX+97+YQpy1TaTsv+VKHpeF+g=",TKN_VQQUWET941E2_DATE_OF_BIRTH,false,93834fcb71a4f46eefc5dd9438ddff9b,user,admin
ADDRESS,"vault:v1:0tFe1zHidxhhnCPk0eBZyfK/Kd//zwC7SUNwJTrG86U+f7Ygkcd47N9IS6TgKTPtB5Fzv/aY1gPBaQiEfZFX3s4amzHgXJiiwTGbhUC6X0GNtTuZJrY=",TKN_VQQUWET941E2_ADDRESS,false,9706b32a77ac7b35ec34d42e3adf0362,user,admin
CITY,"vault:v1:Z5Fy+AYK0vhNqHCdExehIkIns496vqecg279h3hxeAkA7Zgi",TKN_VQQUWET941E2_CITY,false,46ede1da0823c8ee5ab6ff88563a70e4,user,admin
COUNTRY,"vault:v1:95TVdCi2QU3FQ6fosQP1q+9c3Lvqji1s4PmOj92YpYGs",TKN_VQQUWET941E2_COUNTRY,false,f8b7e0c60990b68ac4e362baca9ffe6a,user,admin
PASSPORT_NUMBER,"vault:v1:6sA1m8leBIdZHbXSaQa5OVD8n2IUcptwDNSpLdf3kGvBT+kv",TKN_VQQUWET941E2_PASSPORT_NUMBER,false,187297ee527c18cbf00d160684148c10,user,admin
FIRST_NAME,"vault:v1:MCCHPb83wHIuic6xfcULMIgX+NPlsPm7Cq9MaLY/m+I=",TKN_PC8RKNZD1OZN_FIRST_NAME,true,c8f3abbb1aa19e3a79da13a32785e6ac,admin,user
LAST_NAME,"vault:v1:QMEMSLbCQPTfxH69M0jLgNJFFyQPAT/oe6ok56fNn+chNQ==",TKN_PC8RKNZD1OZN_LAST_NAME,true,9d4e4e7b0a022419b4ebae0cdff303a3,admin,user
EMAIL,"vault:v1:62bsXy+qEaUDECMsnzF2NyM751mX+Ppw4+B256NzQC72zuitrBUWab5+fKy4ff0QEl9t",TKN_PC8RKNZD1OZN_EMAIL,true,0530795f8f5fcbe8c1770ad93b4d13ae,admin,user
MOBILE_NUMBER,"vault:v1:7TikS1WS1FEVHsHG1ESR9Bn4GnFNlsZ+343hTJGOLAni0jPtyLk=",TKN_PC8RKNZD1OZN_MOBILE_NUMBER,true,7f53143da161bcec89e99b20b526e608,admin,user
DATE_OF_BIRTH,"vault:v1:W6Ub2olvLCbPcI1C4a7ES+hVyvc+5VB53J4u1KSoWZlnfAPGoBc=",TKN_PC8RKNZD1OZN_DATE_OF_BIRTH,true,c12cebe18e3ca838d7e79e81f2795a70,admin,user
ADDRESS,"vault:v1:2cuwFlNWGmRpeBJKFNlFKLzuqpg9AkK0jOg1iggf/uLTkAZDe7TxeFqNIjolvMGz8SebSIcFIQDs1ktdJ7O7+A7GzU6sCu4+V/fE/YOv0f+rg0VXzz08KAQ=",TKN_PC8RKNZD1OZN_ADDRESS,true,ae3451a84e8537b45bccd3e0b49ac838,admin,user
CITY,"vault:v1:pyl1/uHy4lRpGuKGwQOqqkeejMPVuYLVpnyBBH/+u2urxpMq",TKN_PC8RKNZD1OZN_CITY,true,ded2037872b06ef6ec5a414eba313366,admin,user
COUNTRY,"vault:v1:z5EJPTkHDAxOX05KZ+9jQNPYYbV8mJufuaZQHGtAAT23",TKN_PC8RKNZD1OZN_COUNTRY,true,030cac7c3a1bc8a9dd089442d1beb24f,admin,user
MIDDLE_NAME,"vault:v1:YrDjYgwMTLT4u39VFs+mSDiqPB6YOZoezqYI+5qivNw=",TKN_PC8RKNZD1OZN_MIDDLE_NAME,true,64c0304187a28ecfa693a07d76768e4f,admin,user
PAN_CARD,"vault:v1:/oCOxE0wFEy7eTHSuxCLGTnx2tXXbLdejiXhrp6ARBkyBcMNa+U=",TKN_PC8RKNZD1OZN_PAN_CARD,true,dcdccc5cb08128428365a27e74c9467c,admin,user
FIRST_NAME,"vault:v1:ZE5acTv52ltgNvIiqoMpSk9IaMHhLxSdKfJQ5iFKj09mBA==",TKN_2O3TLQ18A0GJ_FIRST_NAME,true,3c2255810704bafbf6964ce3726f1b47,system,api
LAST_NAME,"vault:v1:gKtejHXGrA0IPqAOYIQ/6TD+LHpy1zAQfv6VGzj+tv+a1lAC",TKN_2O3TLQ18A0GJ_LAST_NAME,true,6a10ac790a097bf9b48caa87115ff49c,system,api
EMAIL,"vault:v1:Gy/Y/HX6mGgOI+dkUQQsIsD89zLdWnLx7c7oEZGYdksSK2t7GLS0jFX3NBbVUOkVv4B4j0o=",TKN_2O3TLQ18A0GJ_EMAIL,true,1b5a713928374636ed631c067a7b8bfa,system,api
MOBILE_NUMBER,"vault:v1:YE/EqT4SQsyeSn5Tr1+3EKGOmwAtfFGnOBJNKJbSlxrFWzdGdCI=",TKN_2O3TLQ18A0GJ_MOBILE_NUMBER,true,2860fee7194ca4163bcd2bcc5a6370c8,system,api
DATE_OF_BIRTH,"vault:v1:8LnByh1xmqh1gJs8JeLiKMFiRq6bYrtMB1tNrxQHHbU08iK8fJs=",TKN_2O3TLQ18A0GJ_DATE_OF_BIRTH,true,d24d992f3bac3ac11de28080f182fb23,system,api
ADDRESS,"vault:v1:AM9td+7SV7jEl25y0OwVTwRgPxRu+LoVs/aD4G+7BVYex7KN+D2NEgbvFKtufM/GMqa7ZC2hNNOH8zFaOYkiOpSJunrnfsNO9l2lUtYB",TKN_2O3TLQ18A0GJ_ADDRESS,true,2592755100649e1c56d184bef678468f,system,api
CITY,"vault:v1:Yf7XYQ2d9+mVoQN1rIAS5q8U7CFiejFvpTiTDEQwPBPHvsMv5w==",TKN_2O3TLQ18A0GJ_CITY,true,0b1ed588c9ba3bc388fcef691401cf91,system,api
COUNTRY,"vault:v1:wNwVajW39H5gznmbeLSf+28xIqLLzY90emerKQdYXMu4",TKN_2O3TLQ18A0GJ_COUNTRY,true,9318449ecfeab3e4ec756a3406b8987b,system,api
FIRST_NAME,"vault:v1:xwwBM0jN6VAgvURYC4HN3XQw4kIiXPMBmPFOz6Gm",TKN_5EZEXC7WHBX5_FIRST_NAME,true,09139bf9c0b68426c2c750b21776eea4,user,api
LAST_NAME,"vault:v1:LedrPHJF102i9Ohal+miMmSQKq+irYPWhL+f9g0B2NRY",TKN_5EZEXC7WHBX5_LAST_NAME,true,b41739834bcd0b8fc9ff3d6e057093a1,user,api
EMAIL,"vault:v1:LW6O+ImINlORMM9RSEhXZjXDQaAvsF4mCx0onDvM8NQvcdspmGd/Pz8Hsr0ggFmw",TKN_5EZEXC7WHBX5_EMAIL,true,f1561c902b08b6ae1efc643b87215c17,user,api
MOBILE_NUMBER,"vault:v1:FHTkU22OT6NQU8GO/zqW0crxuLq1enHy93bVypBL+TQTygubK98=",TKN_5EZEXC7WHBX5_MOBILE_NUMBER,true,d6025e398169e3d68168f5ae96e01548,user,api
DATE_OF_BIRTH,"vault:v1:3ke9eyqoy+GXahLzvYTlEipMz/0UqeoQYEM52K8WS2sQ3On2Yps=",TKN_5EZEXC7WHBX5_DATE_OF_BIRTH,true,9cc9202a740d338035b57b4fe97fb9c8,user,api
ADDRESS,"vault:v1:RNYKYCnZEfgXjqF4PRxks/ydDfxocA2fiekt2abjZ+KQdOo0qTEvBoj2G/iigrxEZFfgi6Y27WggeS3h607sJlVdY1AvJCNpgPLYICyxJdSZlA==",TKN_5EZEXC7WHBX5_ADDRESS,true,c90a9f608da51978e98d2d0488f5fadc,user,api
CITY,"vault:v1:nT4k+41XVm5fvzWHvyOjCXeDSWJKAUyDDEuhxFSen0pAstm/ng==",TKN_5EZEXC7WHBX5_CITY,true,658afe6795164426c00824b79bdc99da,user,api
COUNTRY,"vault:v1:MR0DpXKl54wk0fd9Ksq3bwX3wR9adhHLFDoqmDAJau9L",TKN_5EZEXC7WHBX5_COUNTRY,true,d412a0267911a0f2f6efcf8271d82fe3,user,api
FIRST_NAME,"vault:v1:eZc0O6Bd5G3YEfMEZ7GJ0zwFu8CBPNVgh80VSZYctVlG",TKN_NJVM3XBYOJ57_FIRST_NAME,true,3dd2ee55cc185e449ec640c7a6014b72,admin,admin
LAST_NAME,"vault:v1:bEKLDWz9JM6l/6tdyEYFhru2u8pq0sKpXvHIoVuuOUg=",TKN_NJVM3XBYOJ57_LAST_NAME,true,d8be518d85c9e2cc8bfcce6a1ecf2c7e,admin,admin
EMAIL,"vault:v1:a+F2vCmFFxYYt5GDTcPMULEPd96bCcSmJJdVMS0Tc+oo3d+oOVgHMz7+wx3yiaIIvLo=",TKN_NJVM3XBYOJ57_EMAIL,true,e88782dc42038874b5188704bc571063,admin,admin
MOBILE_NUMBER,"vault:v1:SFaojW12jokC0zaU0eodeHIBCs5PbgCOj2ICcv+kCr/JT40xafE=",TKN_NJVM3XBYOJ57_MOBILE_NUMBER,true,22cb63a68fbecd214f05af0b34ae7dca,admin,admin
DATE_OF_BIRTH,"vault:v1:xLrFKJ/lJ6uCl5rYDbGFA9QV6CaLoZcrTlCBaaijFFdrLWwolFo=",TKN_NJVM3XBYOJ57_DATE_OF_BIRTH,true,48e45c9154625d90b99b32b0fd52b2cf,admin,admin
ADDRESS,"vault:v1:wdeHI2wTnlvBjKoy+771GLSEmMZuyxHYLlMiaErS7f/TunA9RTdflyFX+5Ni5DX0CQ9xvAY9U5RCVd+cV2x9SdKEtpX+nJcZGs0ic9c=",TKN_NJVM3XBYOJ57_ADDRESS,true,e56f17c26ebcc16f41942f5500f97af4,admin,admin
CITY,"vault:v1:+EgFSFr6eBkZ8EfgDFZ5M+eQP9IQcEgb4SH09KiFCRVKNw==",TKN_NJVM3XBYOJ57_CITY,true,5cdb75ab97d4995167bb705b5e7e9ecc,admin,admin
COUNTRY,"vault:v1:5XHkhbeOIVN4Zn0EbTAUTDJ705jmmXWsL/gXpwC13enO",TKN_NJVM3XBYOJ57_COUNTRY,true,776e776ea9c546fbb5c6a663d9864967,admin,admin
FIRST_NAME,"vault:v1:C1yIhef0+X/tzXO64p4QC/pUyT8rTSdDK9pZnnfudmQl7sM=",TKN_1G4OD87PJ44W_FIRST_NAME,true,b7034322a4c0a4bcc4651ae280a51683,user,system
LAST_NAME,"vault:v1:wWh+DOqAeWMgInl9Lp7f/MjZaTtH79fuw6/Kbq61uorOe6A=",TKN_1G4OD87PJ44W_LAST_NAME,true,3c540ec4d734d5e1eed17310c505371f,user,system
EMAIL,"vault:v1:uiekous/z+B3Pp+2rr3GZqtbdksBgtMpSiCYxaH3NOwvwjvV3RTxTwPKf6sG6JFPzggPIDxVMDo=",TKN_1G4OD87PJ44W_EMAIL,true,4ac75f67edec890c668fbfd61640df98,user,system
MOBILE_NUMBER,"vault:v1:XFeyic4JuB1ezYItc6HAkys3oQ/7ZHC8lViVEOo7TBad6LwtILc=",TKN_1G4OD87PJ44W_MOBILE_NUMBER,true,97e931fe8438c9ff26677070249b9602,user,system
DATE_OF_BIRTH,"vault:v1:Cwvq5UiRuB5BZR7XyzwASGfL1YNm4daF89/Ty6ebUUFe2sNvOaU=",TKN_1G4OD87PJ44W_DATE_OF_BIRTH,true,48666c7a58c4e593dabc81e84f0e67d2,user,system
ADDRESS,"vault:v1:nIJgG/KYTQObkDMYUomYbgvPhgBSPrvSDbj0paP+KCinQXF+MPva4ncdrAPYHta9tPhCLl++TLzNRg1oYX18rKUSq3kBbYNFEIo+0Q==",TKN_1G4OD87PJ44W_ADDRESS,true,e650bab3192bea127f1fe3b67c78bc1a,user,system
CITY,"vault:v1:Cm7qXVybucXU+AfnDO5DWWdcidoO9LwRRdBukMMJdtcqHWjj4pc=",TKN_1G4OD87PJ44W_CITY,true,a86fbfa4f798e4fc27d6a193623a4d6e,user,system
COUNTRY,"vault:v1:oj8qKUfedtvY6mV7LG5O1xfPxY6gITObTGvuck94g3+q",TKN_1G4OD87PJ44W_COUNTRY,true,5add35bc65130d38c700d18088225b68,user,system
