data_type,pii_data_point,token,is_active,hash,created_by,modified_by
EMAIL,"Lisa_Xie@hotmail.com",TKN_HOAC43NXREP9_EMAIL,true,36dc6ba25ee99c8eb94cf42bbae76e1a,api,system
MOBILE_NUMBER,"7461286064",TKN_HOAC43NXREP9_MOBILE_NUMBER,true,7a50970ec9e2000fe57ac01fdaf13b81,api,system
DATE_OF_BIRTH,"1985-01-01",TKN_HOAC43NXREP9_DATE_OF_BIRTH,true,0e0648f9206c367456604dc2af7291bb,api,system
ADDRESS,"54613 Poplar Road, Shieldsworth, Connecticut, 71585-7703",TKN_HOAC43NXREP9_ADDRESS,true,b69abad2842d24daa89da0e26f1580ab,api,system
CITY,"Gwalior",TKN_HOAC43NXREP9_CITY,true,ee06817bf0550db48027b10a6718d181,api,system
COUNTRY,"India",TKN_HOAC43NXREP9_COUNTRY,true,354688961a03bbdf016430daf920f31f,api,system
FIRST_NAME,"Xu",TKN_U030AEMGJXBB_FIRST_NAME,false,f7c2f6ffa8a62b83504cdf5abe260026,batch_job,api
LAST_NAME,"Varma",TKN_U030AEMGJXBB_LAST_NAME,false,c56818deab41efaeec09b4e1d6e45ce5,batch_job,api
EMAIL,"Xu.Varma89@hotmail.com",TKN_U030AEMGJXBB_EMAIL,false,ce6133f9e5f552fe80560f53c304c384,batch_job,api
MOBILE_NUMBER,"8384005329",TKN_U030AEMGJXBB_MOBILE_NUMBER,false,cdcb3e95447dcfb32b1b946dde91a24a,batch_job,api
DATE_OF_BIRTH,"1967-09-11",TKN_U030AEMGJXBB_DATE_OF_BIRTH,false,e1019f53211bf4a9bc144fd615ebda31,batch_job,api
ADDRESS,"231 Runolfsson Pike, Kohlerboro, New Jersey, 41429-8675",TKN_U030AEMGJXBB_ADDRESS,false,769a516530f1b95ee0094a4647a13df3,batch_job,api
CITY,"Aurangabad",TKN_U030AEMGJXBB_CITY,false,bf229df9d1e793ec3991d43653270458,batch_job,api
COUNTRY,"India",TKN_U030AEMGJXBB_COUNTRY,false,045d1967ed5b263f84ef2ae5e182f9f0,batch_job,api
MIDDLE_NAME,"Kumari",TKN_U030AEMGJXBB_MIDDLE_NAME,false,90b7c1c9beab7ff65902a81c1cb607bb,batch_job,api
PAN_CARD,"NPTMD0583Z",TKN_U030AEMGJXBB_PAN_CARD,false,b8d4c3e3a97a1103eaa9aeeac302197d,batch_job,api
FIRST_NAME,"Naman",TKN_Y3TVJ3URLNUR_FIRST_NAME,true,95a8f6c8bff5e9fb21f6f238462f8aea,admin,admin
LAST_NAME,"Aggarwal",TKN_Y3TVJ3URLNUR_LAST_NAME,true,c137428578e8687e5975d34fddf4ac06,admin,admin
EMAIL,"Naman.Aggarwal63@gmail.com",TKN_Y3TVJ3URLNUR_EMAIL,true,b7e5d2895aeec69d470cac8b9ffc52a3,admin,admin
MOBILE_NUMBER,"9394175266",TKN_Y3TVJ3URLNUR_MOBILE_NUMBER,true,6d6c288af98b61150c7a90f61c4811c2,admin,admin
DATE_OF_BIRTH,"1970-07-15",TKN_Y3TVJ3URLNUR_DATE_OF_BIRTH,true,83cc11052c804198b0029bf8970cd3a0,admin,admin
ADDRESS,"84977 Jackeline Greens, Fort Tyrique, New Jersey, 32448",TKN_Y3TVJ3URLNUR_ADDRESS,true,7f96b91cf98aa0da4e33811e6f991a6e,admin,admin
CITY,"Delhi",TKN_Y3TVJ3URLNUR_CITY,true,010bd963a945d410ad3b7ccf4aad4ce2,admin,admin
COUNTRY,"India",TKN_Y3TVJ3URLNUR_COUNTRY,true,3a6e462670db30edd5869101f1c795d2,admin,admin
PAN_CARD,"XZPNT0091D",TKN_Y3TVJ3URLNUR_PAN_CARD,true,988d025c25615e4dd7cefad53d8b8ecb,admin,admin
FIRST_NAME,"Thomas",TKN_QPTWCAAGB2ER_FIRST_NAME,true,d36e502f33d45b6a0f5b89531c3d615c,api,api
LAST_NAME,"Baker",TKN_QPTWCAAGB2ER_LAST_NAME,true,8ff74f356685e241e0472bb42fa8c439,api,api
EMAIL,"Thomas_Baker60@gmail.com",TKN_QPTWCAAGB2ER_EMAIL,true,cd948414a1a2982f4a017827c8b31451,api,api
MOBILE_NUMBER,"9457518264",TKN_QPTWCAAGB2ER_MOBILE_NUMBER,true,a85eb000b1b42be0c32e5f923eea2c48,api,api
DATE_OF_BIRTH,"1991-04-30",TKN_QPTWCAAGB2ER_DATE_OF_BIRTH,true,f42f327905a883210835db32c0a39f44,api,api
ADDRESS,"9729 Bath Street, Toyberg, Maine, 24438",TKN_QPTWCAAGB2ER_ADDRESS,true,566e9a8c1668311f00832aa1af336636,api,api
CITY,"Vijayawada",TKN_QPTWCAAGB2ER_CITY,true,75b877674702b076a2b4bfe85850328b,api,api
COUNTRY,"India",TKN_QPTWCAAGB2ER_COUNTRY,true,d8d7511caad56168a36debdb1a15aded,api,api
FIRST_NAME,"Chen",TKN_T2CVOP7RZ821_FIRST_NAME,false,131d81fa1c41d23c7de1ccda7209aa38,user,system
LAST_NAME,"Hwang",TKN_T2CVOP7RZ821_LAST_NAME,false,4b76c16044f1433c7aa681b40a1d0019,user,system
EMAIL,"Chen_Hwang@hotmail.com",TKN_T2CVOP7RZ821_EMAIL,false,9c0da02744954294ef6ebc0edea1fac0,user,system
MOBILE_NUMBER,"6448285181",TKN_T2CVOP7RZ821_MOBILE_NUMBER,false,af1192fa911e2a5ee8ad50d82cd0f5e4,user,system
DATE_OF_BIRTH,"2007-05-03",TKN_T2CVOP7RZ821_DATE_OF_BIRTH,false,ed52abcba27e80daf448746ca02c80ac,user,system
ADDRESS,"1315 Lake Drive, Fort Calemouth, Florida, 64260-5282",TKN_T2CVOP7RZ821_ADDRESS,false,958c20738fa1149fb2f64dcc4f7ed705,user,system
CITY,"Kanpur",TKN_T2CVOP7RZ821_CITY,false,c77bd72d94ac7bac3edf22a559d9b923,user,system
COUNTRY,"India",TKN_T2CVOP7RZ821_COUNTRY,false,5f133f193e359544bdc2abc4d60934a1,user,system
PAN_CARD,"XPEKE8898E",TKN_T2CVOP7RZ821_PAN_CARD,false,4c47d9d9a76ea824d9eba094cdd32855,user,system
FIRST_NAME,"Ishaan",TKN_MPEJWIABG47K_FIRST_NAME,true,38179c71698c292c8ff56f29fe736fa0,api,admin
LAST_NAME,"Sanchez",TKN_MPEJWIABG47K_LAST_NAME,true,b15e26f9ccc28d9acad5f7812d8f2ce0,api,admin
EMAIL,"Ishaan_Sanchez35@gmail.com",TKN_MPEJWIABG47K_EMAIL,true,12f2af971165fc0853702acc12e8edcd,api,admin
MOBILE_NUMBER,"6470953307",TKN_MPEJWIABG47K_MOBILE_NUMBER,true,058f2c4f2205a9fbc39dbb2a06a98ba6,api,admin
DATE_OF_BIRTH,"1989-09-06",TKN_MPEJWIABG47K_DATE_OF_BIRTH,true,e523156cb899ea1d69e4e09e9adbe4ea,api,admin
ADDRESS,"6818 Jed Hills, Eastvale, South Dakota, 37900",TKN_MPEJWIABG47K_ADDRESS,true,a82152090454e7ea26f7ccc8accf0259,api,admin
CITY,"Patna",TKN_MPEJWIABG47K_CITY,true,122456448e94921b99f7ae4d5eba225f,api,admin
COUNTRY,"India",TKN_MPEJWIABG47K_COUNTRY,true,dd412a1fc86acf841c869ff880e41a51,api,admin
PAN_CARD,"GZKVG8983R",TKN_MPEJWIABG47K_PAN_CARD,true,02ec4ee1d237c9121420955fa82390f3,api,admin
FIRST_NAME,"Huang",TKN_3L063YCJCS0F_FIRST_NAME,false,dfb89dca1de8c72f313f6748da51676c,user,system
LAST_NAME,"Chandra",TKN_3L063YCJCS0F_LAST_NAME,false,898ebaa25cc9cf02067a9f9791be639b,user,system
EMAIL,"Huang_Chandra@yahoo.com",TKN_3L063YCJCS0F_EMAIL,false,4becaf5d526054f89731245538362670,user,system
MOBILE_NUMBER,"8003930373",TKN_3L063YCJCS0F_MOBILE_NUMBER,false,e98c24ce706c4adde182550ac7adb603,user,system
DATE_OF_BIRTH,"1964-07-27",TKN_3L063YCJCS0F_DATE_OF_BIRTH,false,c6dead76134e969f7934f51179f98342,user,system
ADDRESS,"2546 Sandy Lane, Wildermanmouth, Iowa, 93597",TKN_3L063YCJCS0F_ADDRESS,false,11fcc0bf2400bf4342d3520725b6c3fb,user,system
CITY,"Ludhiana",TKN_3L063YCJCS0F_CITY,false,0f2c17ab7d7530dd56425517ee2c0dda,user,system
COUNTRY,"India",TKN_3L063YCJCS0F_COUNTRY,false,4edede5514f8d0dac863d8bc0655ea81,user,system
PAN_CARD,"EPFHJ3686P",TKN_3L063YCJCS0F_PAN_CARD,false,ce3669d3dede4481f7cb9ade1f3315e4,user,system
FIRST_NAME,"Liu",TKN_NAG6OWVHLT65_FIRST_NAME,false,66b8904733d9ad42a50bda3c53fe95b6,batch_job,api
LAST_NAME,"Gupta",TKN_NAG6OWVHLT65_LAST_NAME,false,e26581b51e18383d541c5b4fe49e80bf,batch_job,api
EMAIL,"Liu.Gupta@yahoo.com",TKN_NAG6OWVHLT65_EMAIL,false,01f1a233616eb1ef005234cc21b172a9,batch_job,api
MOBILE_NUMBER,"9878795588",TKN_NAG6OWVHLT65_MOBILE_NUMBER,false,2c0f3fd744a97ef71a2acb6f913007aa,batch_job,api
DATE_OF_BIRTH,"1974-05-25",TKN_NAG6OWVHLT65_DATE_OF_BIRTH,false,5c7cd72ef6dd34ca7ad48354e429a504,batch_job,api
ADDRESS,"96166 Nader Throughway, Boyerborough, California, 98766-5095",TKN_NAG6OWVHLT65_ADDRESS,false,e965aad5e9c044067b28c46b9ce5308d,batch_job,api
CITY,"Solapur",TKN_NAG6OWVHLT65_CITY,false,3d3923562c3895c83116aac13c98f2d9,batch_job,api
COUNTRY,"India",TKN_NAG6OWVHLT65_COUNTRY,false,291a428155f88b68a7aa0ebcc8494c54,batch_job,api
MIDDLE_NAME,"Kishore",TKN_NAG6OWVHLT65_MIDDLE_NAME,false,6d1ebe6dd3b9ec8dfdb2cfb55d59943e,batch_job,api
FIRST_NAME,"Xia",TKN_EZ9VKFRES2EK_FIRST_NAME,false,0a94cd410be1d8cc571ced106ab1b8ba,system,api
LAST_NAME,"Pillai",TKN_EZ9VKFRES2EK_LAST_NAME,false,6dd3a6e3b246b532c792b82c64133c1e,system,api
EMAIL,"Xia.Pillai1@gmail.com",TKN_EZ9VKFRES2EK_EMAIL,false,53da044d92a2859bdc169524bc444904,system,api
MOBILE_NUMBER,"9452924522",TKN_EZ9VKFRES2EK_MOBILE_NUMBER,false,669ac11f1b372f2105c556e9d8cddc9a,system,api
DATE_OF_BIRTH,"1991-09-29",TKN_EZ9VKFRES2EK_DATE_OF_BIRTH,false,615e24e1c6b8a8ee9161e701f0c0a94c,system,api
ADDRESS,"5556 Broad Lane, Yundtstad, Mississippi, 90703",TKN_EZ9VKFRES2EK_ADDRESS,false,ae9c456745078528db73f4a4b8c1a1bd,system,api
CITY,"Nashik",TKN_EZ9VKFRES2EK_CITY,false,9fad1f83298cc45deae2b80e63fdca3b,system,api
COUNTRY,"India",TKN_EZ9VKFRES2EK_COUNTRY,false,fb2777742471eb0e9f6399bd9234539f,system,api
PAN_CARD,"SNRLE1034T",TKN_EZ9VKFRES2EK_PAN_CARD,false,e923aabd20fa923c4e32793c61e9d057,system,api
PASSPORT_NUMBER,"T3717640",TKN_EZ9VKFRES2EK_PASSPORT_NUMBER,false,2ff23fad716a4a4f1e27337a2f02ae97,system,api
FIRST_NAME,"Wu",TKN_SFLHE7X09SLR_FIRST_NAME,false,c9292adf688d393762394fa962ffee9e,batch_job,batch_job
LAST_NAME,"Park",TKN_SFLHE7X09SLR_LAST_NAME,false,6b32f4e314d0491be5d0b017f0c7f2c6,batch_job,batch_job
EMAIL,"Wu.Park84@gmail.com",TKN_SFLHE7X09SLR_EMAIL,false,de62331307aefff8c7d68b2e15a09aee,batch_job,batch_job
MOBILE_NUMBER,"6693616808",TKN_SFLHE7X09SLR_MOBILE_NUMBER,false,2255524f121852ed418725f167682ef3,batch_job,batch_job
DATE_OF_BIRTH,"1996-12-28",TKN_SFLHE7X09SLR_DATE_OF_BIRTH,false,32544d91398120ca0dc39e118c765810,batch_job,batch_job
ADDRESS,"189 Pacocha Mountain, Leslieside, New Hampshire, 25168",TKN_SFLHE7X09SLR_ADDRESS,false,760957fa3ad1fc1bb8756cf4107f8b21,batch_job,batch_job
CITY,"Ghaziabad",TKN_SFLHE7X09SLR_CITY,false,9b2036abb2d2c86fe1508571523d00de,batch_job,batch_job
COUNTRY,"India",TKN_SFLHE7X09SLR_COUNTRY,false,436c7727b5b60610148c87bc7053dee0,batch_job,batch_job
FIRST_NAME,"Janvi",TKN_X7SI54TQUJX9_FIRST_NAME,true,cf1f671c471e94a0f3425a901a302ede,user,user
LAST_NAME,"Carter",TKN_X7SI54TQUJX9_LAST_NAME,true,c964952a16a7240d05adc8759599a2af,user,user
EMAIL,"Janvi_Carter92@yahoo.com",TKN_X7SI54TQUJX9_EMAIL,true,6fdf2f6930fd63b720cda8bdec2a099a,user,user
MOBILE_NUMBER,"6351550861",TKN_X7SI54TQUJX9_MOBILE_NUMBER,true,c85cdce266589fdd552e8c38729f5af1,user,user
DATE_OF_BIRTH,"1982-10-11",TKN_X7SI54TQUJX9_DATE_OF_BIRTH,true,ab0180a2351aaa01bee8695bae14ff15,user,user
ADDRESS,"6452 Isaiah Shore, Fort Raymondmouth, Nevada, 19042-1405",TKN_X7SI54TQUJX9_ADDRESS,true,3024e84fe3e28eb94900b0010bffda14,user,user
CITY,"Hyderabad",TKN_X7SI54TQUJX9_CITY,true,e98aa1f0c361a8961521df7f5e755805,user,user
COUNTRY,"India",TKN_X7SI54TQUJX9_COUNTRY,true,03a5b50d5229a9bf82af74535a0f00e0,user,user
PAN_CARD,"MPUGE2893L",TKN_X7SI54TQUJX9_PAN_CARD,true,ab1e596c523ac971f8f051edf2d98729,user,user
FIRST_NAME,"Sharon",TKN_R7160PCKH0OW_FIRST_NAME,true,a4834ce8d7db2b8b9397732a8e62d651,batch_job,api
LAST_NAME,"Bajaj",TKN_R7160PCKH0OW_LAST_NAME,true,42b2b8dc088db48712fe9e488082600b,batch_job,api
EMAIL,"Sharon_Bajaj@gmail.com",TKN_R7160PCKH0OW_EMAIL,true,048a60f833e5148ee2c65ceb42823dcb,batch_job,api
MOBILE_NUMBER,"6886656261",TKN_R7160PCKH0OW_MOBILE_NUMBER,true,27e9a476ac76a75f9c66887f6fba49c1,batch_job,api
DATE_OF_BIRTH,"2006-05-08",TKN_R7160PCKH0OW_DATE_OF_BIRTH,true,ca47080492367b9fd9d667f8360186f5,batch_job,api
ADDRESS,"33351 7th Avenue, Kleinland, New Mexico, 91898-4022",TKN_R7160PCKH0OW_ADDRESS,true,badd01e424fce33accd761e55ceacb76,batch_job,api
CITY,"Mumbai",TKN_R7160PCKH0OW_CITY,true,ce6e0528bf48d725ecee8a2b43618dda,batch_job,api
COUNTRY,"India",TKN_R7160PCKH0OW_COUNTRY,true,22609fdfdf55150e3638e030fb2f84c5,batch_job,api
FIRST_NAME,"Saanvi",TKN_CGPPHAT20J5C_FIRST_NAME,false,e6e9c8ee18644bcd57e08cc2aa53bc93,system,system
LAST_NAME,"Scott",TKN_CGPPHAT20J5C_LAST_NAME,false,b6aba5b42736764491c8483ebfe2be3d,system,system
EMAIL,"Saanvi_Scott@hotmail.com",TKN_CGPPHAT20J5C_EMAIL,false,57c8c3c4fb0dc37a5a0ef534243856a8,system,system
MOBILE_NUMBER,"9622720681",TKN_CGPPHAT20J5C_MOBILE_NUMBER,false,06abec6e90a7b4a3730d6ac4f7474077,system,system
DATE_OF_BIRTH,"1953-03-11",TKN_CGPPHAT20J5C_DATE_OF_BIRTH,false,37c985a1ab73238c113cdf1455605a3b,system,system
ADDRESS,"193 Forest Road, Shanyborough, New Mexico, 26067-7655",TKN_CGPPHAT20J5C_ADDRESS,false,833fd7dd6f5d3c9f3f07806ca98875e1,system,system
CITY,"Gwalior",TKN_CGPPHAT20J5C_CITY,false,87330d3d2bc12ac656c2d87d35bb42f0,system,system
COUNTRY,"India",TKN_CGPPHAT20J5C_COUNTRY,false,88bf9ec4859dfede5c70d966bcf5606c,system,system
FIRST_NAME,"Kevin",TKN_ERPAW9RPZPRP_FIRST_NAME,false,86707fe99febe8c5a838927648464a12,user,system
LAST_NAME,"Torres",TKN_ERPAW9RPZPRP_LAST_NAME,false,686dc2b410e050d6b010b28310019838,user,system
EMAIL,"Kevin.Torres11@gmail.com",TKN_ERPAW9RPZPRP_EMAIL,false,58efb39b6f316987287920e09f14428c,user,system
MOBILE_NUMBER,"9674415741",TKN_ERPAW9RPZPRP_MOBILE_NUMBER,false,d752b3492f3b2bf2dfc859126bc82a4e,user,system
DATE_OF_BIRTH,"2002-07-21",TKN_ERPAW9RPZPRP_DATE_OF_BIRTH,false,704aabf44ac629f3c7c690ca9214e3cf,user,system
ADDRESS,"67683 Roy Lights, West Maida, Nevada, 59657",TKN_ERPAW9RPZPRP_ADDRESS,false,483e16b9763c3660dd3add051afaec1f,user,system
CITY,"Agra",TKN_ERPAW9RPZPRP_CITY,false,fad89c27ee806ad280160728ca16268c,user,system
COUNTRY,"India",TKN_ERPAW9RPZPRP_COUNTRY,false,3061424cdd488aca12708f2a1d16403a,user,system
